variant,feature,mean_importance,std_importance,folds
lgb_candidate_error_ranker,copcf_spatial_xy_only_k8_nearby_majority_diff_k8_clip_hit_c40,0.2,0.447213595499958,5
lgb_candidate_error_ranker,copcf_spatial_xy_only_k8_nearest_other_closer_clip_hit_c20,0.2,0.447213595499958,5
lgb_candidate_error_ranker,copcf_spatial_xy_only_k8_own_z_gt2p0_clip_hit_c40,0.2,0.4472135954999579,5
lgb_candidate_error_ranker,copcf_spatial_xy_plus_trajectory_shape_k8_any_outlier_signal_k8_clip_hit_c20,0.2,0.4472135954999579,5
lgb_candidate_error_ranker,copcf_spatial_xy_plus_trajectory_shape_k8_nearby_majority_diff_k8_clip_hit_c20,0.2,0.447213595499958,5
lgb_candidate_error_ranker,copcf_typewell_native_overlap_1_nearby_majority_diff_k8_clip_hit_c20,0.2,0.4472135954999579,5
lgb_candidate_error_ranker,copcf_typewell_native_overlap_1_valid_prior,0.2,0.447213595499958,5
lgb_candidate_error_ranker,copcf_well_gate_ratio_any_outlier_signal_k8,0.2,0.447213595499958,5
lgb_candidate_error_ranker,multiobs_ncc_beam_mean,0.2,0.447213595499958,5
lgb_candidate_error_ranker,multiobs_score_hyb,0.2,0.4472135954999579,5
lgb_candidate_error_ranker,multiobs_top1_source_id,0.2,0.447213595499958,5
lgb_candidate_error_ranker,self_gr_valid,0.2,0.447213595499958,5
lgb_candidate_error_ranker,copcf_spatial_xy_only_k8_any_outlier_signal_k8_clip_hit_c20,0.0,0.0,5
lgb_candidate_error_ranker,copcf_spatial_xy_only_k8_any_outlier_signal_k8_clip_hit_c40,0.0,0.0,5
lgb_candidate_error_ranker,copcf_spatial_xy_only_k8_nearby_majority_diff_k8_clip_hit_c20,0.0,0.0,5
lgb_candidate_error_ranker,copcf_spatial_xy_only_k8_neighbor_wells,0.0,0.0,5
lgb_candidate_error_ranker,copcf_spatial_xy_only_k8_neighbor_wells_x_candidate,0.0,0.0,5
lgb_candidate_error_ranker,copcf_spatial_xy_only_k8_own_z_gt2p0_clip_hit_c20,0.0,0.0,5
lgb_candidate_error_ranker,copcf_spatial_xy_only_k8_valid_x_candidate,0.0,0.0,5
lgb_candidate_error_ranker,copcf_spatial_xy_plus_trajectory_shape_k8_nearby_majority_diff_k8_clip_hit_c40,0.0,0.0,5
lgb_candidate_error_ranker,copcf_spatial_xy_plus_trajectory_shape_k8_nearest_other_closer_clip_hit_c20,0.0,0.0,5
lgb_candidate_error_ranker,copcf_spatial_xy_plus_trajectory_shape_k8_neighbor_wells,0.0,0.0,5
lgb_candidate_error_ranker,copcf_spatial_xy_plus_trajectory_shape_k8_neighbor_wells_x_candidate,0.0,0.0,5
lgb_candidate_error_ranker,copcf_spatial_xy_plus_trajectory_shape_k8_own_z_gt2p0_clip_hit_c20,0.0,0.0,5
lgb_candidate_error_ranker,copcf_spatial_xy_plus_trajectory_shape_k8_own_z_gt2p0_clip_hit_c40,0.0,0.0,5
lgb_candidate_error_ranker,copcf_spatial_xy_plus_trajectory_shape_k8_valid_x_candidate,0.0,0.0,5
lgb_candidate_error_ranker,copcf_typewell_native_overlap_0p999_any_outlier_signal_k8_clip_hit_c20,0.0,0.0,5
lgb_candidate_error_ranker,copcf_typewell_native_overlap_0p999_any_outlier_signal_k8_clip_hit_c40,0.0,0.0,5
lgb_candidate_error_ranker,copcf_typewell_native_overlap_0p999_nearby_majority_diff_k8_clip_hit_c20,0.0,0.0,5
lgb_candidate_error_ranker,copcf_typewell_native_overlap_0p999_nearby_majority_diff_k8_clip_hit_c40,0.0,0.0,5
lgb_candidate_error_ranker,copcf_typewell_native_overlap_0p999_nearby_majority_diff_k8_gate_x_candidate,0.0,0.0,5
lgb_candidate_error_ranker,copcf_typewell_native_overlap_0p999_nearest_other_closer_clip_hit_c20,0.0,0.0,5
lgb_candidate_error_ranker,copcf_typewell_native_overlap_0p999_nearest_other_closer_clip_hit_c40,0.0,0.0,5
lgb_candidate_error_ranker,copcf_typewell_native_overlap_0p999_nearest_other_closer_gate_x_candidate,0.0,0.0,5
lgb_candidate_error_ranker,copcf_typewell_native_overlap_0p999_own_z_gt2p0_clip_hit_c20,0.0,0.0,5
lgb_candidate_error_ranker,copcf_typewell_native_overlap_0p999_own_z_gt2p0_clip_hit_c40,0.0,0.0,5
lgb_candidate_error_ranker,copcf_typewell_native_overlap_0p999_own_z_gt2p0_gate_x_candidate,0.0,0.0,5
lgb_candidate_error_ranker,copcf_typewell_native_overlap_0p999_valid_x_candidate,0.0,0.0,5
lgb_candidate_error_ranker,copcf_typewell_native_overlap_1_any_outlier_signal_k8_clip_hit_c20,0.0,0.0,5
lgb_candidate_error_ranker,copcf_typewell_native_overlap_1_nearby_majority_diff_k8_clip_hit_c40,0.0,0.0,5
lgb_candidate_error_ranker,copcf_typewell_native_overlap_1_nearest_other_closer_clip_hit_c20,0.0,0.0,5
lgb_candidate_error_ranker,copcf_typewell_native_overlap_1_own_z_gt2p0_clip_hit_c20,0.0,0.0,5
lgb_candidate_error_ranker,copcf_typewell_native_overlap_1_own_z_gt2p0_clip_hit_c40,0.0,0.0,5
lgb_candidate_error_ranker,copcf_typewell_native_overlap_1_valid_x_candidate,0.0,0.0,5
lgb_candidate_error_ranker,copcf_well_gate_ratio_nearest_other_closer,0.0,0.0,5
lgb_candidate_error_ranker,copcf_well_gate_ratio_own_z_gt2p0,0.0,0.0,5
lgb_candidate_error_ranker,crfe_longtail_1000_flag,0.0,0.0,5
lgb_candidate_error_ranker,multiobs_ncc_hyb,0.0,0.0,5
lgb_candidate_error_ranker,multiobs_ncc_likpf_mean,0.0,0.0,5
lgb_candidate_error_ranker,multiobs_ncc_pf_ancc,0.0,0.0,5
lgb_candidate_error_ranker,multiobs_ncc_sc_ens,0.0,0.0,5
lgb_candidate_error_ranker,multiobs_score_gap,0.0,0.0,5
lgb_candidate_error_ranker,multiobs_score_max,0.0,0.0,5
lgb_candidate_error_ranker,multiobs_top1_ncc,0.0,0.0,5
lgb_candidate_error_ranker,self_gr_typewell_agreement,0.0,0.0,5
